MSA Code,MSA Title,State FIPS Code,State Name,2000 PUMA Code,MSA 2010 Population,2000 PUMA Est. 2010 Population*,Intersection Est. 2010 Population*,Percent MSA Population,Percent PUMA Population
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2102,"6,426,214","261,689","261,689",4.07,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2103,"6,426,214","139,254","139,254",2.17,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2104,"6,426,214","116,040","116,040",1.81,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2201,"6,426,214","323,468","323,468",5.03,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2202,"6,426,214","339,983","339,983",5.29,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2301,"6,426,214","99,879","99,879",1.55,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2302,"6,426,214","131,295","131,295",2.04,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2303,"6,426,214","156,559","156,559",2.44,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2304,"6,426,214","181,036","181,036",2.82,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2305,"6,426,214","134,696","134,696",2.1,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2306,"6,426,214","172,119","172,119",2.68,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2307,"6,426,214","136,261","136,261",2.12,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2308,"6,426,214","194,316","194,316",3.02,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2309,"6,426,214","120,419","120,419",1.87,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2310,"6,426,214","110,307","110,307",1.72,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2311,"6,426,214","216,293","216,293",3.37,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2312,"6,426,214","152,434","152,434",2.37,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2313,"6,426,214","130,832","130,832",2.04,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2314,"6,426,214","223,227","223,227",3.47,100
19100,"Dallas-Fort Worth-Arlington, TX",48,Texas,2315,"6,426,214","208,466","208,466",3.24,100
