STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
21,25,980600,21025980600,1993,801,W,140706728,139579236,21,25,920600,21025920600,1993,801,P,140707394,139579902,140706728,139579236,100,100,100,100,1993,100,100,801,100,100
21,25,980700,21025980700,1575,769,P,176355780,175653491,21,25,920500,21025920500,1575,769,W,176355114,175652825,176355114,175652825,100,100,100,100,1575,100,100,769,100,100
21,25,980700,21025980700,1575,769,P,176355780,175653491,21,25,920600,21025920600,1993,801,P,140707394,139579902,666,666,0,0,0,0,0,0,0,0,0,0
21,27,960100,21027960100,4855,2157,W,408891695,396401531,21,27,960100,21027960100,4855,2157,W,408891695,396401531,408891695,396401531,100,100,100,100,4855,100,100,2157,100,100
21,27,960200,21027960200,5265,2296,P,222257173,220897883,21,27,960200,21027960200,5265,2296,W,222091934,220732644,222091934,220732644,99.93,99.93,100,100,5265,100,100,2296,100,100
21,27,960200,21027960200,5265,2296,P,222257173,220897883,21,27,960300,21027960300,3097,1410,P,298767479,286347347,165239,165239,0.07,0.07,0.06,0.06,0,0,0,0,0,0
21,27,960300,21027960300,3097,1410,W,298595566,286182108,21,27,960300,21027960300,3097,1410,P,298767479,286347347,298595566,286182108,100,100,99.94,99.94,3097,100,100,1410,100,100
21,27,960400,21027960400,1405,1151,P,189525238,183472444,21,27,960400,21027960400,1405,1151,W,189525067,183472444,189525067,183472444,100,100,100,100,1405,100,100,1151,100,100
21,27,960400,21027960400,1405,1151,P,189525238,183472444,21,27,960502,21027960502,3497,2790,P,249393708,234595227,171,0,0,0,0,0,0,0,0,0,0,0
21,27,960500,21027960500,5437,3616,P,397475108,382015278,21,27,960501,21027960501,1940,826,W,148081571,147420051,148081571,147420051,37.26,38.59,100,100,1940,35.68,100,826,22.84,100
21,27,960500,21027960500,5437,3616,P,397475108,382015278,21,27,960502,21027960502,3497,2790,P,249393708,234595227,249393537,234595227,62.74,61.41,100,100,3497,64.32,100,2790,77.16,100
21,29,20100,21029020100,10409,4275,P,39692439,39241598,21,29,20101,21029020101,3702,1570,W,4905955,4886880,4905955,4886880,12.36,12.45,100,100,3702,35.57,100,1570,36.73,100
21,29,20100,21029020100,10409,4275,P,39692439,39241598,21,29,20102,21029020102,3653,1530,W,10325262,10214507,10325262,10214507,26.01,26.03,100,100,3653,35.09,100,1530,35.79,100
21,29,20100,21029020100,10409,4275,P,39692439,39241598,21,29,20103,21029020103,3054,1175,W,24461222,24140211,24461222,24140211,61.63,61.52,100,100,3054,29.34,100,1175,27.49,100
21,29,20200,21029020200,9350,3588,P,49343601,48712558,21,29,20201,21029020201,5700,2157,W,21817647,21501908,21817647,21501908,44.22,44.14,100,100,5700,60.96,100,2157,60.12,100
21,29,20200,21029020200,9350,3588,P,49343601,48712558,21,29,20202,21029020202,3650,1431,W,27525954,27210650,27525954,27210650,55.78,55.86,100,100,3650,39.04,100,1431,39.88,100
21,29,20300,21029020300,4744,1719,W,20848194,20433746,21,29,20300,21029020300,4744,1719,W,20848194,20433746,20848194,20433746,100,100,100,100,4744,100,100,1719,100,100
21,29,20400,21029020400,6065,2404,P,34801204,34246089,21,29,20400,21029020400,6065,2404,W,34780795,34225680,34780795,34225680,99.94,99.94,100,100,6065,100,100,2404,100,100
21,29,20400,21029020400,6065,2404,P,34801204,34246089,21,29,20500,21029020500,5612,2103,P,3094961,3091309,20409,20409,0.06,0.06,0.66,0.66,0,0,0,0,0,0
21,29,20500,21029020500,5612,2103,P,3087428,3083776,21,29,20500,21029020500,5612,2103,P,3094961,3091309,3074552,3070900,99.58,99.58,99.34,99.34,5612,100,100,2103,100,100
21,29,20500,21029020500,5612,2103,P,3087428,3083776,21,29,20601,21029020601,5736,2224,P,5206323,5200067,12876,12876,0.42,0.42,0.25,0.25,0,0,0,0,0,0
21,29,20600,21029020600,7122,2767,P,9664133,9639749,21,29,20601,21029020601,5736,2224,P,5206323,5200067,5193447,5187191,53.74,53.81,99.75,99.75,5736,80.54,100,2224,80.38,100
21,29,20600,21029020600,7122,2767,P,9664133,9639749,21,29,20602,21029020602,1386,543,W,4470686,4452558,4470686,4452558,46.26,46.19,100,100,1386,19.46,100,543,19.62,100
21,29,20700,21029020700,8222,3457,P,19299612,18757693,21,29,20701,21029020701,6134,2521,W,12828995,12681622,12828995,12681622,66.47,67.61,100,100,6134,74.6,100,2521,72.92,100
21,29,20700,21029020700,8222,3457,P,19299612,18757693,21,29,20702,21029020702,2088,936,P,6470666,6076120,6470617,6076071,33.53,32.39,100,100,2088,25.4,100,936,27.08,100
21,29,20800,21029020800,5067,2136,P,47559891,47142804,21,29,20702,21029020702,2088,936,P,6470666,6076120,49,49,0,0,0,0,0,0,0,0,0,0
21,29,20800,21029020800,5067,2136,P,47559891,47142804,21,29,20800,21029020800,5067,2136,W,47559842,47142755,47559842,47142755,100,100,100,100,5067,100,100,2136,100,100
21,29,20900,21029020900,2731,1146,P,82023424,81744722,21,29,20900,21029020900,2731,1146,P,82031934,81753232,82005937,81727235,99.98,99.98,99.97,99.97,2731,100,100,1146,100,100
21,29,20900,21029020900,2731,1146,P,82023424,81744722,21,29,980100,21029980100,0,0,P,144350430,142755195,17487,17487,0.02,0.02,0.01,0.01,0,0,0,0,0,0
21,29,21100,21029021100,10177,3752,P,159411322,157447245,21,29,21101,21029021101,6204,2204,W,45601762,44769216,45601762,44769216,28.61,28.43,100,100,6204,60.96,100,2204,58.74,100
21,29,21100,21029021100,10177,3752,P,159411322,157447245,21,29,21102,21029021102,3968,1545,P,113844284,112712753,113766863,112635332,71.37,71.54,99.93,99.93,3968,38.99,100,1545,41.18,100
21,29,21100,21029021100,10177,3752,P,159411322,157447245,21,29,21200,21029021200,4825,1974,P,167557091,166039791,42697,42697,0.03,0.03,0.03,0.03,5,0.05,0.1,3,0.08,0.15
21,29,21200,21029021200,4820,1971,P,311873334,308760799,21,29,20900,21029020900,2731,1146,P,82031934,81753232,25997,25997,0.01,0.01,0.03,0.03,0,0,0,0,0,0
21,29,21200,21029021200,4820,1971,P,311873334,308760799,21,29,21200,21029021200,4825,1974,P,167557091,166039791,167514394,165997094,53.71,53.76,99.97,99.97,4820,100,99.9,1971,100,99.85
21,29,21200,21029021200,4820,1971,P,311873334,308760799,21,29,980100,21029980100,0,0,P,144350430,142755195,144332943,142737708,46.28,46.23,99.99,99.99,0,0,0,0,0,0
21,31,990100,21031990100,3231,1431,W,235298620,233649334,21,31,930100,21031930100,3231,1431,W,235298620,233649334,235298620,233649334,100,100,100,100,3231,100,100,1431,100,100
21,31,990200,21031990200,1564,690,W,251174688,248312240,21,31,930200,21031930200,1564,690,W,251174688,248312240,251174688,248312240,100,100,100,100,1564,100,100,690,100,100
21,31,990300,21031990300,4687,2109,W,195160784,189477998,21,31,930300,21031930300,4749,2136,P,200244710,194552877,195160784,189477998,100,100,97.46,97.39,4687,100,98.69,2109,100,98.74
21,31,990400,21031990400,1811,903,P,224621463,223530165,21,31,930300,21031930300,4749,2136,P,200244710,194552877,5083926,5074879,2.26,2.27,2.54,2.61,62,3.42,1.31,27,2.99,1.26
21,31,990400,21031990400,1811,903,P,224621463,223530165,21,31,930400,21031930400,1749,876,W,219537537,218455286,219537537,218455286,97.74,97.73,100,100,1749,96.58,100,876,97.01,100
21,31,990500,21031990500,1397,744,W,211254844,208592578,21,31,930500,21031930500,1397,744,P,211254949,208592578,211254844,208592578,100,100,100,100,1397,100,100,744,100,100
21,33,980100,21033980100,2075,1005,W,325770099,323071845,21,33,920100,21033920100,2075,1005,P,325821050,323112301,325770099,323071845,100,100,99.98,99.99,2075,100,100,1005,100,100
21,33,980200,21033980200,5237,2519,W,196885988,195848770,21,33,920200,21033920200,5237,2519,W,196885988,195848770,196885988,195848770,100,100,100,100,5237,100,100,2519,100,100
21,33,980300,21033980300,5672,2768,W,379000414,374043589,21,33,920300,21033920300,5672,2768,W,379000414,374043589,379000414,374043589,100,100,100,100,5672,100,100,2768,100,100
21,35,10100,21035010100,4106,2323,P,255526049,230463728,21,35,10100,21035010100,4106,2323,P,255419413,230514482,255082529,230463728,99.83,100,99.87,99.98,4106,100,100,2323,100,100
21,35,10100,21035010100,4106,2323,P,255526049,230463728,21,35,10200,21035010200,4471,2017,P,201247911,199951520,1219,0,0,0,0,0,0,0,0,0,0,0
21,35,10100,21035010100,4106,2323,P,255526049,230463728,21,35,10800,21035010800,3458,2102,P,293713441,254849025,442301,0,0.17,0,0.15,0,0,0,0,0,0,0
21,35,10200,21035010200,4460,2010,W,200901477,199610193,21,35,10200,21035010200,4471,2017,P,201247911,199951520,200901477,199610193,100,100,99.83,99.83,4460,100,99.75,2010,100,99.65
21,35,10300,21035010300,9712,4288,P,36584586,36226660,21,35,10301,21035010301,3140,405,W,1305414,1305414,1305414,1305414,3.57,3.6,100,100,3140,32.33,100,405,9.44,100
21,35,10300,21035010300,9712,4288,P,36584586,36226660,21,35,10302,21035010302,6572,3883,W,35279172,34921246,35279172,34921246,96.43,96.4,100,100,6572,67.67,100,3883,90.56,100
21,35,10400,21035010400,2300,1144,W,27999586,27773246,21,35,10400,21035010400,2300,1144,W,27999586,27773246,27999586,27773246,100,100,100,100,2300,100,100,1144,100,100
21,35,10500,21035010500,3132,1642,W,31326342,31164190,21,35,10500,21035010500,3132,1642,W,31326342,31164190,31326342,31164190,100,100,100,100,3132,100,100,1642,100,100
21,35,10600,21035010600,6735,3068,W,24283006,24197396,21,35,10600,21035010600,6735,3068,P,24286745,24201135,24283006,24197396,100,100,99.98,99.98,6735,100,100,3068,100,100
21,35,10700,21035010700,3288,1488,P,193469595,192865634,21,35,10200,21035010200,4471,2017,P,201247911,199951520,345215,341327,0.18,0.18,0.17,0.17,11,0.33,0.25,7,0.47,0.35
21,35,10700,21035010700,3288,1488,P,193469595,192865634,21,35,10600,21035010600,6735,3068,P,24286745,24201135,3739,3739,0,0,0.02,0.02,0,0,0,0,0,0
21,35,10700,21035010700,3288,1488,P,193469595,192865634,21,35,10700,21035010700,3277,1481,W,193120641,192520568,193120641,192520568,99.82,99.82,100,100,3277,99.67,100,1481,99.53,100
21,35,10800,21035010800,3458,2102,P,293608024,254899779,21,35,10100,21035010100,4106,2323,P,255419413,230514482,336884,50754,0.11,0.02,0.13,0.02,0,0,0,0,0,0
21,35,10800,21035010800,3458,2102,P,293608024,254899779,21,35,10800,21035010800,3458,2102,P,293713441,254849025,293271140,254849025,99.89,99.98,99.85,100,3458,100,100,2102,100,100
21,37,50100,21037050100,1733,873,W,803118,531308,21,37,50100,21037050100,1733,873,W,803118,531308,803118,531308,100,100,100,100,1733,100,100,873,100,100
21,37,50200,21037050200,1524,560,W,687816,543949,21,37,53200,21037053200,2578,1232,P,1400559,1019262,687816,543949,100,100,49.11,53.37,1524,100,59.12,560,100,45.45
21,37,50300,21037050300,1054,672,P,615755,482682,21,37,52100,21037052100,3443,1715,P,1640836,1121653,15035,15035,2.44,3.11,0.92,1.34,0,0,0,0,0,0
21,37,50300,21037050300,1054,672,P,615755,482682,21,37,53200,21037053200,2578,1232,P,1400559,1019262,600720,467647,97.56,96.89,42.89,45.88,1054,100,40.88,672,100,54.55
21,37,50400,21037050400,1881,972,W,474413,474413,21,37,50400,21037050400,1881,972,P,482475,482475,474413,474413,100,100,98.33,98.33,1881,100,100,972,100,100
21,37,50500,21037050500,2610,1156,P,513242,513242,21,37,50500,21037050500,2598,1148,W,507103,507103,507103,507103,98.8,98.8,100,100,2598,99.54,100,1148,99.31,100
21,37,50500,21037050500,2610,1156,P,513242,513242,21,37,50600,21037050600,1914,808,P,465638,454531,4746,4746,0.92,0.92,1.02,1.04,12,0.46,0.63,8,0.69,0.99
21,37,50500,21037050500,2610,1156,P,513242,513242,21,37,52500,21037052500,5543,2506,P,4143240,4132657,1393,1393,0.27,0.27,0.03,0.03,0,0,0,0,0,0
21,37,50600,21037050600,1902,800,W,460892,449785,21,37,50600,21037050600,1914,808,P,465638,454531,460892,449785,100,100,98.98,98.96,1902,100,99.37,800,100,99.01
21,37,51101,21037051101,2277,974,W,940572,587092,21,37,51101,21037051101,2277,974,W,940572,587092,940572,587092,100,100,100,100,2277,100,100,974,100,100
21,37,51102,21037051102,1416,603,W,976467,976467,21,37,51102,21037051102,1416,603,W,976467,976467,976467,976467,100,100,100,100,1416,100,100,603,100,100
21,37,51200,21037051200,1359,615,P,2425854,1091630,21,37,51200,21037051200,1359,615,P,2425929,1091705,2425076,1090852,99.97,99.93,99.96,99.92,1359,100,100,615,100,100
21,37,51200,21037051200,1359,615,P,2425854,1091630,21,37,51300,21037051300,4460,1793,P,5839851,5052098,778,778,0.03,0.07,0.01,0.02,0,0,0,0,0,0
21,37,51300,21037051300,4460,1793,P,5840700,5052173,21,37,51200,21037051200,1359,615,P,2425929,1091705,853,853,0.01,0.02,0.04,0.08,0,0,0,0,0,0
21,37,51300,21037051300,4460,1793,P,5840700,5052173,21,37,51300,21037051300,4460,1793,P,5839851,5052098,5839073,5051320,99.97,99.98,99.99,99.98,4460,100,100,1793,100,100
21,37,51300,21037051300,4460,1793,P,5840700,5052173,21,37,52302,21037052302,4679,2061,P,4042826,3537222,774,0,0.01,0,0.02,0,0,0,0,0,0,0
21,37,51901,21037051901,4986,1831,P,49985741,45910549,21,37,51901,21037051901,4986,1831,P,49985010,45909818,49980223,45905031,99.99,99.99,99.99,99.99,4986,100,100,1831,100,100
21,37,51901,21037051901,4986,1831,P,49985741,45910549,21,37,51903,21037051903,5316,2191,P,37508461,36794224,5518,5518,0.01,0.01,0.01,0.01,0,0,0,0,0,0
21,37,51903,21037051903,5292,2186,P,37519373,36840151,21,37,51903,21037051903,5316,2191,P,37508461,36794224,37210385,36531163,99.18,99.16,99.21,99.29,5272,99.62,99.17,2176,99.54,99.32
21,37,51903,21037051903,5292,2186,P,37519373,36840151,21,37,53100,21037053100,5810,2554,P,35836809,31544353,308988,308988,0.82,0.84,0.86,0.98,20,0.38,0.34,10,0.46,0.39
21,37,51904,21037051904,4242,1521,W,19318138,19201412,21,37,51904,21037051904,4242,1521,W,19318138,19201412,19318138,19201412,100,100,100,100,4242,100,100,1521,100,100
21,37,52001,21037052001,4836,1853,W,105580127,105415845,21,37,52001,21037052001,4836,1853,W,105580127,105415845,105580127,105415845,100,100,100,100,4836,100,100,1853,100,100
21,37,52002,21037052002,2818,1106,W,91783443,85701491,21,37,52002,21037052002,2818,1106,W,91783443,85701491,91783443,85701491,100,100,100,100,2818,100,100,1106,100,100
21,37,52100,21037052100,3443,1715,P,1745886,1122346,21,37,50400,21037050400,1881,972,P,482475,482475,8062,8062,0.46,0.72,1.67,1.67,0,0,0,0,0,0
21,37,52100,21037052100,3443,1715,P,1745886,1122346,21,37,52100,21037052100,3443,1715,P,1640836,1121653,1625801,1106618,93.12,98.6,99.08,98.66,3443,100,100,1715,100,100
21,37,52100,21037052100,3443,1715,P,1745886,1122346,21,37,53200,21037053200,2578,1232,P,1400559,1019262,112023,7666,6.42,0.68,8,0.75,0,0,0,0,0,0
21,37,52200,21037052200,2402,1198,W,1155915,1155915,21,37,52200,21037052200,2402,1198,P,1170924,1170924,1155915,1155915,100,100,98.72,98.72,2402,100,100,1198,100,100
21,37,52301,21037052301,4534,2391,P,3911660,3885295,21,37,52301,21037052301,4534,2391,P,3849206,3822841,3844179,3817814,98.27,98.26,99.87,99.87,4534,100,100,2391,100,100
21,37,52301,21037052301,4534,2391,P,3911660,3885295,21,37,52400,21037052400,2721,1226,P,2167523,2167523,67481,67481,1.73,1.74,3.11,3.11,0,0,0,0,0,0
21,37,52302,21037052302,4673,2058,P,4041905,3537075,21,37,52302,21037052302,4679,2061,P,4042826,3537222,4032813,3527983,99.78,99.74,99.75,99.74,4673,100,99.87,2058,100,99.85
21,37,52302,21037052302,4673,2058,P,4041905,3537075,21,37,52400,21037052400,2721,1226,P,2167523,2167523,9092,9092,0.22,0.26,0.42,0.42,0,0,0,0,0,0
21,37,52400,21037052400,2721,1226,P,2110986,2110986,21,37,52200,21037052200,2402,1198,P,1170924,1170924,15009,15009,0.71,0.71,1.28,1.28,0,0,0,0,0,0
21,37,52400,21037052400,2721,1226,P,2110986,2110986,21,37,52301,21037052301,4534,2391,P,3849206,3822841,5027,5027,0.24,0.24,0.13,0.13,0,0,0,0,0,0
21,37,52400,21037052400,2721,1226,P,2110986,2110986,21,37,52400,21037052400,2721,1226,P,2167523,2167523,2090950,2090950,99.05,99.05,96.47,96.47,2721,100,100,1226,100,100
21,37,52500,21037052500,5543,2506,W,4141847,4131264,21,37,52500,21037052500,5543,2506,P,4143240,4132657,4141847,4131264,100,100,99.97,99.97,5543,100,100,2506,100,100
21,37,52600,21037052600,123,54,P,4797998,4462028,21,37,53100,21037053100,5810,2554,P,35836809,31544353,846,204,0.02,0,0,0,0,0,0,0,0,0
21,37,52600,21037052600,123,54,P,4797998,4462028,21,37,53301,21037053301,4894,2551,P,7990200,7878679,1324790,1214968,27.61,27.23,16.58,15.42,2,1.63,0.04,1,1.85,0.04
21,37,52600,21037052600,123,54,P,4797998,4462028,21,37,53302,21037053302,4973,1975,P,10646134,10420628,3472362,3246856,72.37,72.77,32.62,31.16,121,98.37,2.43,53,98.15,2.68
21,37,52800,21037052800,3567,1585,P,6232459,5616043,21,37,52302,21037052302,4679,2061,P,4042826,3537222,9239,9239,0.15,0.16,0.23,0.26,6,0.17,0.13,3,0.19,0.15
21,37,52800,21037052800,3567,1585,P,6232459,5616043,21,37,52800,21037052800,3561,1582,W,6215201,5601282,6215201,5601282,99.72,99.74,100,100,3561,99.83,100,1582,99.81,100
21,37,52800,21037052800,3567,1585,P,6232459,5616043,21,37,52900,21037052900,5362,2244,P,17176774,16764035,2497,0,0.04,0,0.01,0,0,0,0,0,0,0
21,37,52800,21037052800,3567,1585,P,6232459,5616043,21,37,53302,21037053302,4973,1975,P,10646134,10420628,5522,5522,0.09,0.1,0.05,0.05,0,0,0,0,0,0
21,37,52900,21037052900,5362,2244,P,17185859,16775589,21,37,52900,21037052900,5362,2244,P,17176774,16764035,17170090,16760098,99.91,99.91,99.96,99.98,5362,100,100,2244,100,100
21,37,52900,21037052900,5362,2244,P,17185859,16775589,21,37,53100,21037053100,5810,2554,P,35836809,31544353,15769,15491,0.09,0.09,0.04,0.05,0,0,0,0,0,0
21,37,53000,21037053000,9744,4472,P,13808249,13808249,21,37,52900,21037052900,5362,2244,P,17176774,16764035,3093,3093,0.02,0.02,0.02,0.02,0,0,0,0,0,0
21,37,53000,21037053000,9744,4472,P,13808249,13808249,21,37,53301,21037053301,4894,2551,P,7990200,7878679,6636906,6636906,48.06,48.06,83.06,84.24,4892,50.21,99.96,2550,57.02,99.96
21,37,53000,21037053000,9744,4472,P,13808249,13808249,21,37,53302,21037053302,4973,1975,P,10646134,10420628,7168250,7168250,51.91,51.91,67.33,68.79,4852,49.79,97.57,1922,42.98,97.32
21,37,53100,21037053100,5834,2559,P,35838149,31509649,21,37,51901,21037051901,4986,1831,P,49985010,45909818,4787,4787,0.01,0.02,0.01,0.01,0,0,0,0,0,0
21,37,53100,21037053100,5834,2559,P,35838149,31509649,21,37,51903,21037051903,5316,2191,P,37508461,36794224,292558,257543,0.82,0.82,0.78,0.7,44,0.75,0.83,15,0.59,0.68
21,37,53100,21037053100,5834,2559,P,35838149,31509649,21,37,52900,21037052900,5362,2244,P,17176774,16764035,1094,844,0,0,0.01,0.01,0,0,0,0,0,0
21,37,53100,21037053100,5834,2559,P,35838149,31509649,21,37,53100,21037053100,5810,2554,P,35836809,31544353,35511206,31219670,99.09,99.08,99.09,98.97,5790,99.25,99.66,2544,99.41,99.61
21,37,53100,21037053100,5834,2559,P,35838149,31509649,21,37,53301,21037053301,4894,2551,P,7990200,7878679,28504,26805,0.08,0.09,0.36,0.34,0,0,0,0,0,0
21,39,960100,21039960100,1599,723,P,142471702,140263335,21,7,950300,21007950300,2496,1181,P,185532830,176982410,4400,3218,0,0,0,0,0,0,0,0,0,0
21,39,960100,21039960100,1599,723,P,142471702,140263335,21,39,960100,21039960100,1599,723,P,142464763,140259796,142462161,140257194,99.99,100,100,100,1599,100,100,723,100,100
21,39,960100,21039960100,1599,723,P,142471702,140263335,21,39,960200,21039960200,1854,926,P,224272377,203456743,5141,2923,0,0,0,0,0,0,0,0,0,0
21,39,960200,21039960200,1854,926,P,224066055,203294309,21,39,960100,21039960100,1599,723,P,142464763,140259796,2602,2602,0,0,0,0,0,0,0,0,0,0
21,39,960200,21039960200,1854,926,P,224066055,203294309,21,39,960200,21039960200,1854,926,P,224272377,203456743,224063453,203291707,100,100,99.91,99.92,1854,100,100,926,100,100
21,39,960300,21039960300,1651,792,W,148618115,146915891,21,39,960300,21039960300,1651,792,W,148618115,146915891,148618115,146915891,100,100,100,100,1651,100,100,792,100,100
21,41,950100,21041950100,2498,1131,P,145009226,137605627,21,41,950100,21041950100,2498,1131,W,144994855,137602044,144994855,137602044,99.99,100,100,100,2498,100,100,1131,100,100
